links,Year,date,titles,News,Location_appox,location,Latitude,Longitude
https://www.observerbd.com/news.php?id=266012,2020,17-Jul,Two siblings die in Feni road accident,"Two siblings die in Feni road accident Two siblings killed in a road accident in Fulgazi upazila of Feni on Friday afternoon. The deceased were identified as Bachhu Mia, 75, and his sister Khuki Aktar, 55, residents of Uttar Kashimpur area in Sadar upazila.Witnesses said two CNG-run auto rickshaws collided head-on at Ganinbari upazila at about 4.30 pm, leaving the three people critically injured. The injured were taken to Feni General Hospital where the on-duty doctor declared the two siblings dead.MAB/GY ","Feni, Bangladesh","ফেনী জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",23.0170829,91.40786619267402
https://www.observerbd.com/news.php?id=265832,2020,16-Jul,Satkhira BCL leader killed in road accident,"Satkhira BCL leader killed in road accidentA leader of Satkhira district Chhatra League was killed in a road accident in  Sadar upazila on Thursday.Deceased Abdul Awal,30, was a former general secretary of poura BCL. He was the son of Rafiqul Islam Boro Khokon of Munshipara in the district town.Sadar police OC M Asaduzzaman said a goods-laden truck hit a motorcycle, carrying Awal, from behind near the upazila parishad around 11am, leaving him critically injured.He was first taken to Satkhira Sadar Hospital. But, doctors referred him to Khulna Medical College Hospital following deterioration of his condition. Awal died on way to Khulna.Police seized the truck but its driver managed to flee. LY ","Munshipara, Bangladesh","Munshipara, ঠাকুরগাঁও জেলা, বাংলাদেশ",25.942172,88.4688147
https://www.observerbd.com/news.php?id=265644,2020,15-Jul,Trolley driver killed in Bhola road accident,"Trolley driver killed in Bhola road accident A trolley driver was killed when a truck rammed into the vehicle in Charfesson upazila of Bhola on Tuesday.Deceased Yusuf, 30, was the son of Jinnigar area in the upazila.A witness said the trolley fell into a roadside ditch in Shukkurer Dokan area on the Dularhat road after the truck smashed it, leaving Yusuf injured.He was rushed to Charfesson Upazila Health Complex where the on-duty doctor declared him dead.SF/ALM/TF ","Bhola, Bangladesh","ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.33654225,90.84390156623374
https://www.observerbd.com/news.php?id=265350,2020,13-Jul,One dies in Sirajganj truck accident,"One dies in Sirajganj truck accidentA truck plunged into a roadside ditch in Belkuchi upazila of Sirajganj on Monday afternoon, leaving its helper dead.The identity of the dead could not be known immediately.Belkuchi Police inspector (investigation) Noor Alam said the  accident took place in Daulatpur paschim Para area in the afternoon.AB/LY                                                                                                        	    ","Belkuchi, Bangladesh","বেলকুচি, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, 6740, বাংলাদেশ",24.2970659,89.6956757
https://www.observerbd.com/news.php?id=264263,2020,07-Jul,Two killed in Mymensingh road accident,"MYMENSINGH, July 6: Two young men were killed and another was injured as an unidentified vehicle rammed into a CNG-run auto-rickshaw in Nandail Upazila of the district on Sunday night.The deceased were identified as Hanif Mia, 20, and Arif Hossain, 20, residents of Ullapara Village in the upazila.Local sources said an unidentified vehicle hit an auto-rickshaw at Chakmati Bus Stand in Mushulli Union at around 11pm, leaving its driver Hanif and passenger Arif dead on the spot and another passenger injured.Officer-in-Charge of Nandail Highway Police Station Md Manjurul Haq confirmed the incident. ","Sirajganj, Bangladesh","সিরাজগঞ্জ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, 6700, বাংলাদেশ",24.4566253,89.7081281
https://www.observerbd.com/news.php?id=264188,2020,06-Jul,6 killed in Dinajpur bus accident,"6 killed in Dinajpur bus accidentA bus ran over battery-run van in Beerganj upazila of Dinjpur on Monday afternoon, leaving five van passengers including a woman and her two children dead.The deceased were identified as Nasrin Akhter,45, wife of Idris Ali in Bhaboki area under the upazila, her daughter Rupa,8, Abul Hossain,60, his wife Asma Khatun,50, their grand daughter Lamia Akhter,7, and Nargis Akhter, 35, wife of Atiar Rahman, in Kaharol upzila.Beerganj police OC Abdul Matin confirmed the matter.He said, a Panchagarh-bound BRTC bus smashed a van and hit hard a roadside tree in 25 mile Bazar area around 2pm, leaving five dead on the spot while one on way to hospital. LY                                                                                                                                                                                                                                                                                	    ","Dinajpur, Bangladesh","দিনাজপুর, দিনাজপুর জেলা, 5216, বাংলাদেশ",25.6260712,88.6346228
https://www.observerbd.com/news.php?id=264175,2020,06-Jul,Two killed in Mymensingh road accident,"Two killed in Mymensingh road accidentTwo young men were killed as an unidentified vehicle rammed into a CNG-run auto-rickshaw in Nandail upazila of Mymensingh on Sunday night.The deceased were identified as Hanif Mia, 20, and Arif Hossain, 20, residents of Ullapara village in the upazila.The accident took place at Chakmati Bus Stand in Mushulli union around 11 pm, leaving the driver Hanif and passenger Arif dead on the spot and another passenger injured.Nandail Highway Police Station officer in-charge (OC) Md Manjurul Haq confirmed the matter.SCB/ALM ","Nandail, Bangladesh","নান্দাইল, ময়মনসিংহ জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",24.5703293,90.6866685
https://www.observerbd.com/news.php?id=264171,2020,06-Jul,College student killed in Savar road accident,"College student killed in Savar road accidentA motorcyclist was killed in a road accident in Ashulia of Savar, on the outskirts of Dhaka, on Sunday evening.Deceased Shihab Dewan, 21, was the son of late Annu Dewan of Ashulia. He was a HSC student of Tangail Residential School and College in Savar.Witnesses said a head-on collision between a bus and a truck took place at Jirabo Doctor Bari Bus Stand area and Shihab’s motorcycle, immediately, got hit with both the vehicles.He fell form the motorcycle and died on the spot receiving head injury.Ashulia Police Station sub-inspector (SI) Al Nur Tarek said police handed over the body to family.OA/ALM/TF ","Ashulia, Bangladesh","আশুলিয়া, সাভার, সাভার উপজেলা, ঢাকা জেলা, ঢাকা বিভাগ, 1341, বাংলাদেশ",23.9005799,90.3255674
https://www.observerbd.com/news.php?id=263155,2020,30-Jun,Mad rush blamed for Monday’s launch accident,"The passenger carrier small water vessel 'MV Morning Bird' went under water as it attempted to overtake the gigantic launch 'Mayur-2' near Shyambazar killing at least 30 people.Dhaka-bound 'MV Morning Bird' from Munshiganj was heading towards Sadarghat when the accident took place.Witnesses of the area said it was trying to overtake Mayur-2 resulting in the deadly capsize in the Buriganga River. The dead included eight women and three children. The witnesses and persons involved in the water transport sector claimed that it was the first accident for overtaking in and around Sadarghat.Unnecessary overtaking in haste caused the accident, said the witnesses. Rasu Miah Majhi, a witness to the accident, told this correspondent that 'MV Morning Bird' sank as     it attempted to overtake 'Mayur-2'. The launch was in a hurry to drop its passengers from Munshiganj to attend their offices or shops, he said.More than 100 passengers were aboard the 'MV Morning Bird' when it capsized in the river after it had been hit by the Mayur-2, he said. The Mayur-2 hit the back of the small water vessel. Among the passengers, around 50 people managed to swim ashore with the help of locals and the rests lost lives.The Fire Service authorities said 30 bodies had been recovered from the sunken launch and sent to the Sir Salimullah Medical College Mitford Hospital. Launch owner Rasel Miah and Master Mohammad Badal Mia told this correspondent that many private employees and businessmen come to Dhaka from Munshiganj every day. As most of the private employees travel in those vessels in the morning, the masters normally try to drop them quickly so that they can attend offices in time.The driver of 'Morning Bird' might have tried to reach the wharf quickly overtaking Mayur-2, they added. Mohammad Badal Mia, the In-Charge of 'Jamal-9', said usually small launches carry a large number of officials and employees and small traders. They come from different adjacent places of Dhaka for work. That is why the drivers of these launches try to reach Dhaka very fast, he added.About the accident on Monday Mohammad Badal Mia said although the Mayur-2 was at low speed it was not possible for it to stop it immediately. It would have been possible to avoid the accident if Mayur-2 had had some more time, he observed.However, Badal Mia noted that larger water vessels should give space to smaller ones if the small ones move closer to larger ones. Meanwhile, the Shipping Ministry has formed a seven-member inquiry committee with Joint Secretary (Development) of the Ministry of Shipping Md Rafiqul Islam Khan as the Convener. The committee was asked to submit its report to the Ministry of Shipping within the next seven days. ","Munshiganj, Bangladesh","মুন্সিগঞ্জ জেলা, ঢাকা বিভাগ, বাংলাদেশ",23.5483797,90.5349722
https://www.observerbd.com/news.php?id=262376,2020,25-Jun,"One dies, two injured in Natore road accident","One dies, two injured in Natore road accidentA man was killed a paddy-laden truck hit his motorcycle on the Natore-Pabna highway in Baraigram upazila of Natore on Thursday.The deceased was identified as Rakibul Islam, 17, son of Jahidul Islam, a resident of Gurudaspur upazila.Jhalmalia Highway Outpost in-charge Rejwan Ahmed said a truck hit the motorcycle in the afternoon, leaving Rakibul dead on the spot and two others injured.AH/GY ","Gurudaspur, Bangladesh","গুরুদাসপুর, নাটোর জেলা, রাজশাহী বিভাগ, 6440, বাংলাদেশ",24.3679529,89.2325129
https://www.observerbd.com/news.php?id=262184,2020,24-Jun,"Three killed, 4 injured in Thakurgaon road accident","Three killed, 4 injured in Thakurgaon road accidentThree people were killed and four others injured as a three-wheeler collided head-on with a truck at Baliadangi upazila in Thakurgaon district on Tuesday night.The deceased were identified Sadekul Islam, of Suparipara village; three-wheeler driver Shahidul Islam, and Rafiqul Islam, of Balapur village in the upazila.Police and local sources said the accident took place in Kadshuka Sonadanga area at night, leaving three dead on the spot and four others injured.Locals and a fire fighting unit rushed the injured to Baliadangi Upazila Health Complex.Baliadangi Police Station OC Hasibul Alam said an unnatural death case was filed with the police station on Wednesday afternoon and the vehicles were also seized.AA/ALM ","Thakurgaon, Bangladesh","ঠাকুরগাঁও, ঠাকুরগাঁও জেলা, 5100, বাংলাদেশ",26.0200532,88.4694397
https://www.observerbd.com/news.php?id=262153,2020,24-Jun,Woman killed in Naogaon road accident,"A woman was killed his son injured when a tractor rammed into a motorcycle in Manda upazila of Naogaon on Wednesday morning. Deceased Anjuara Begum, 40, was the wife of Nasir Uddin, a resident of Shreerumpur Chakdarpara village.Local people said a brick-laden tructor smashed a motorbike carrying the duo on the Sotihat-Gabindapur road around 10am, leaving the woman dead on the scene and her son injured.Manda Police Station OC Mojaffar Hossain confirmed the matter.  SA/TF ","Manda, Bangladesh","Mugda-Manda Khalpar Road, টিটিপাড়া, কমলাপুর, ঢাকা, ঢাকা জেলা, ঢাকা বিভাগ, 1230, বাংলাদেশ",23.734213,90.4368779
https://www.observerbd.com/news.php?id=261502,2020,20-Jun,2 killed in Jashore road accident,"Two people were killed and another was injured in a road accident in Noapara of Jashore district town on Saturday morning. The deceased were identified as Md Mizanur Rahman Bishwas, 60, of Fultala upazila and Md Monirul Islam, 40, of Abhaynagar upazila. The accident took place when a truck smashed an easybike on the Jashore- Khulna road near Noapara Peerbari, said Noapara highway OC Md Sahabuddin Ahmed Chowdhury.TF ","Noapara, Bangladesh","Noapara, জামালপুর জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",25.014359,89.7308471
https://www.observerbd.com/news.php?id=261180,2020,18-Jun,2 motorcyclists killed in Dinajpur accident,"2 motorcyclists killed in Dinajpur accident Two motorcyclists were killed as a motorcycle hit a tractor in Birganj upazila of Dinajpur on Wednesday night.The deceased were identified as Md Abul Hossain, 42, and Md Jahangir Alam, 36. They both are residents of Telipara area under Nijpara union in the upazila. Locals said the motorcycle on which Jahangir and Abul were riding hit the tractor in Prembazar area at about 8:30 pm, leaving the duo critically injured.Later, the injured were rushed to Birganj Upazila Health Complex where the on-duty doctor declared them dead.Birganj Police Station officer-in-charge Md Abdul Matin confirmed the matter.TH/MUS ","Dinajpur, Bangladesh","দিনাজপুর, দিনাজপুর জেলা, 5216, বাংলাদেশ",25.6260712,88.6346228
https://www.observerbd.com/news.php?id=260744,2020,16-Jun,Couple killed in road accident at Baraigram,"Minor Umme Habiba crying after losing her parents.BARAIGRAM, NATORE, June 15: A couple was killed and and their minor child injured in a road accident in Bonpara Notun Bazar area on Natore-Pabna Highway in Baraigram Upazila of the district on Monday. The deceased were identified as Abdul Wahab Sheikh, 30, son of Md Khatib Sheikh of Chak Nur Village in Raiganj of Sirajganj, and his wife Swarna Khatun, 25. Abdul Wahab was imam of Gunaihati Jame Mosque in Bonpara Municipality. Officer-in-Charge of Bonpara Highway Police Station Khandaker Shafiqul Islam said a Pabna-bound truck hit a van after losing control over its steering; the vehicle fell into a large pothole on the road at around 1pm, leaving the duo dead on the spot and their four-year-old daughter Umme Habiba injured. However, the truck was seized, but its driver and helper managed to flee. Being informed, Upazila Nirbahi Officer Anwar Parvez and Municipal Mayor Professor KM Zakir Hossain visited the spot.  ","Natore, Bangladesh","chakrampur,Natore,Bangladesh, N/A, N502, নাটোর, নাটোর জেলা, রাজশাহী বিভাগ, 6400, বাংলাদেশ",24.4111297,88.9973561
https://www.observerbd.com/news.php?id=260675,2020,15-Jun,Couple killed in Natore road accident,"Couple killed in Natore road accidentA couple was killed and their four-year old daughter injured in a road accident in Boraigram upazila of Natore on Monday afternoon.The deceased were identified as Abdul Wahab Sheikh, 30, and his wife Swarna Khatun, 25, hailed from Chak Nur village under Raiganj Police Station in Sirajganj.Abdul Wahab was an Imam at a mosque in Banpara municipality in Natore.Four-year old Umme Habiba.Banpara Highway Police Station OC Khandakar Shafiqul Islam said a rice bran-laden truck overturned at Banpara Bazar area around 1pm and fell on a battery-run auto-van on which the victims were traveling. The couple died on the spot and their daughter Umme Habiba injured.Police seized the truck but its driver and assistant fled the scene.Accidents often took place in the area due to lack of renovation of the dilapidated road, reports our local correspondent.OH/ALM/LY ","Natore, Bangladesh","chakrampur,Natore,Bangladesh, N/A, N502, নাটোর, নাটোর জেলা, রাজশাহী বিভাগ, 6400, বাংলাদেশ",24.4111297,88.9973561
https://www.observerbd.com/news.php?id=260413,2020,14-Jun,Two BGB men killed in road accident,"RAJSHAHI, June 13: Two members of Border Guard Bangladesh (BGB) were killed and 10 others injured as their vehicle collided head-on with a truck in Sarangpur area on Rajshahi-Chapainawabgonj highway under Godagari upazila in the district this morning, Officer-in-Charge (OC) of Godagari Police Station Khairul Islam said.The deceased BGB men were identified as Nyack Abu Sayeed, 35, and Lance Nyack Abdul Bari, 40, said the Officer-in-Charge, quoting a preliminary report of the accident. The injured persons were admitted to Rajshahi Medical College Hospital (RMCH) for treatment, said Dr Saiful Islam, Deputy Director of the hospital.OC Khairul Islam said some 21 BGB men from 53 Battalion in Chapainawabgonj and 59 Battalion in Rohanpur were being taken to Rajshahi Sector Headquarters for training on boarding a van that falls prey to the fatal accident at about 7.40am. Abdul Bari was killed on the spot while Abu Sayeed succumbed to his injuries at the RMCH. ","Chapainawabgonj, Bangladesh","Chapainawabgonj gov girls high school, Shishu Park Rd, চাঁপাইনবাবগঞ্জ, চাপাইনবাবগঞ্জ জেলা, রাজশাহী বিভাগ, 6300, বাংলাদেশ",24.59695585,88.27286214016199
https://www.observerbd.com/news.php?id=259616,2020,09-Jun,Child killed in road accident,"A child was killed in a road accident in Taltali upazila of Barguna on Tuesday.deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Witnesses said, a batery-run auto-rickshaw ran over Hasan while crossing the road around 9am, leaving him critically injured.The boy was takedn to the upazila health complex where the on-duty doctor declared him dead.MH/LY                                                                                	    ","Taltali, Bangladesh","Ratandi Taltali, পটুয়াখালী জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.1517957,90.4520702
https://www.observerbd.com/news.php?id=258795,2020,04-Jun,"Cop killed, 4 people injured in Sonargaon accident","Cop killed, 4 people injured in Sonargaon accidentA police personnel was killed and four people including three cops were injured in a road crash in Sonargaon of Narayanganj early Thursday.Hailed from Gazaria of Munshiganj, Abdul Hannan,55, worked in Taltala investigation centre.Police said a team by an auto-rickshaw was patroling  Jampur Singlabo area on the Asia Highway at night.Suddenly a pick-up van hit the auto-rickshaw at about 2am, leaving Abdul Hannan dead on the spot.The driver of the three-wheeler and three other police members also injured in the accident.Taltala investigation centre in-charge Ahsan Ullah confirmed the matter.HM/LY                                                                                 ","Sonargaon, Bangladesh","সোনারগাঁও, নারায়নগঞ্জ জেলা, ঢাকা বিভাগ, বাংলাদেশ",23.6421599,90.6023361
https://www.observerbd.com/news.php?id=258158,2020,30-May,2 bike riders killed in Naogaon road accident,"Naogaon mapTwo motorcyclist were killed and another was injured when a truck rammed into their vehicle in Mohadevpur upazila of Naogaon on Saturday. The deceaed were identified as Maznu Hossain and Bhuttu Ali.Mohadevpur Police Station OC Nazrul Islam said a truck smashed the bike in Naohata intersection, leaving two dead on the scene and a child injured.The child was rushed to Naogaon Sadar Hospital.  A case has been filed in this connection, the OC said.AR/TF ","Mohadevpur, Bangladesh","Mohadevpur - Porsha Road, শিবপুর, নওগাঁ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",25.0201275,88.6353879
https://www.observerbd.com/news.php?id=258039,2020,29-May,Sibilings killed in Naogaon road accident,"Sibilings killed in Naogaon road accidentTwo siblings were killed in a collision between a truck and a trolley in Patnitala upazila of Naogaon on Friday morning.The deceased were identified as Mahabub, 42, and Anwar Hossain, 40, residents of Chakmamin village in the upazila. Patnitala Police Station officer in-charge Parimal Chakrabarti said the trolley carrying the duo collided head-on with the truck in Gharail area in the morning, leaving them dead on the spot.The bodies were sent to Naogaon Sadar Hospital morgue.ARR/ALM ","Patnitala, Bangladesh","Patnitala-Dhamoirhat-Joypurhat Rd, পত্নীতলা, নওগাঁ জেলা, রাজশাহী বিভাগ, 6540, বাংলাদেশ",25.0911902,88.806029
https://www.observerbd.com/news.php?id=257974,2020,28-May,Two killed in Dhaka motorcycle accident,"Two killed in Dhaka motorcycle accidentTwo young men were killed when their speeding motorcycles collided with each other in front of the Detective Branch (DB) office at Minto Road in the capital on Thursday afternoon.Another young man was also critically injured in the accident.The incident happened at about 3:30pm. The young men were pronounced dead after they were rushed to the Dhaka Medical College Hospital emergency department in critical condition.Critically injured Alif, 20 was admitted to the Dhaka Medical College Hospital. His condition was stated to be very serious.One of the dead young men was identified as Samir, 21, while the identity of other young man could not be known.Ramna Police Station sub-inspector Tofazzal Hossain confirmed about the death of two young men. He said three young men were on a motorcycle. They were going to Sideshwari area at about 3:30pm. At that time another speeding motorcycle coming from the opposite direction collided head on with their motorcycle leaving them dead on the road.He said police were trying to know the details about the victims. The dead bodies were sent to the morgue for postmortem.SZA ","Dhaka, Bangladesh","ঢাকা, Chanpara Bazar, ঢাকা জেলা, ঢাকা বিভাগ, 1230, বাংলাদেশ",23.810651,90.4126466
https://www.observerbd.com/news.php?id=257832,2020,27-May,Rickshaw puller killed in N'ganj road accident,"Rickshaw puller killed in N'ganj road accidentA rickshaw puller was killed as an ambulance smashed the vehicle in Sonargaon upazila of Narayanganj on Tuesday night.The deceased was identified as Md Abdul Kafi, 47, hailed from Nilphamari district.Quoting witnesses, Kanchpur Highway Police Station officer in-charge Mozaffar Hossain said the ambulance rammed into the rickshaw on the Dhaka-Sylhet highway at night after its driver lost control over the steering, leaving the rickshaw puller dead on the spot while a passenger of it injured.The injured was rushed to Sonargaon Upazila Health Complex.The body was sent to Narayanganj General Hospital morgue.Police seized the ambulance but its driver managed to flee the scene.HMR/ALM/TF ","Narayanganj, Bangladesh","নারায়ণগঞ্জ, নারায়নগঞ্জ জেলা, ঢাকা বিভাগ, 1400, বাংলাদেশ",23.6238108,90.4999662
https://www.observerbd.com/news.php?id=257797,2020,26-May,Minor boy dies in Pirojpur road accident,"Minor boy dies in Pirojpur road accidentA boy was killed in a road accident at Nazirpur upazila in Pirojpur district on Monday afternoon.The deceased was identified as Md Saiful Islam, 10, son of Bacchu Howlader, a resident of Choutamile village in the upazila.Witnesses said a motorcycle hit a roadside tree on Pirojpur-Nazirpur road in Choutamile bus stand area in the afternoon, leaving its rider Saiful critically injured.He was rushed to Nazirpur Upazila Health Complex where the on-duty doctor declared him dead.ZA/GY ","Pirojpur, Bangladesh","পিরোজপুর জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.50956015,90.00725950308801
https://www.observerbd.com/news.php?id=257733,2020,25-May,2 killed in Mymensingh road accident,"2 killed in Mymensingh road accident Two motorcyclists were killed in a road accident in Gafargaon upazila of Mymensingh on Monday noon.The deceased were identified as Riyad, 18, and Anik, 19, residents of Pakundia upazila.Locals said a motorcycle hit a roadside tree in Pagla Police Station area in the upazila at about 2.30pm, leaving two its riders dead on the spot and another injured.The injured was rushed Gafargaon Upazila Health Complex.Tangab UP chairman Mofajjal Hossain Sagar confirmed the matter.MA/GY  ","Gafargaon, Bangladesh","গফরগাঁও, ময়মনসিংহ জেলা, ময়মনসিংহ বিভাগ, 2230, বাংলাদেশ",24.4550778,90.5498526
https://www.observerbd.com/news.php?id=257707,2020,25-May,3 killed in Dhaka road accident,"3 killed in Dhaka road accidentThree people were killed and three more injured when a private car hit another one in Kalyanpur area of Dhaka on Sunday night.The identities of the deceased could not be known immediately.Dhaka Metropolitan Police (DMP) additional deputy commissiioner (Darus Salam zone) Mahfuza Afroz Lucky said a speedy private car hit another one, which was out of order, in the area around 10pm, leaving three dead including the driver on the spot and three others injured.The bodies were sent to Shaheed Suhrawardy Medical College and Hospital morgue while the wounded were at a private hospital, the police official said.TF ","Dhaka, Bangladesh","ঢাকা, Chanpara Bazar, ঢাকা জেলা, ঢাকা বিভাগ, 1230, বাংলাদেশ",23.810651,90.4126466
https://www.observerbd.com/news.php?id=257338,2020,20-May,Septuagenarian killed in Bhola road accident,"Septuagenarian killed in Bhola road accidentA 70-year-old man was killed as a tree fell onto him in Charfasson upazila of Bhola district on Wednesday afternoon.The deceased was identified as Siddiq Fakir.South Aicha Police Station OC Harun ar Rashid said a tree fell onto him when he was on his motorcycle at South Aicha road amid the cyclone Amphan, leaving him critically injured.He was rushed to Charfesson Upazila Health Complex where he died later.AM/ALM ","Charfasson, Bangladesh","চরফ্যাশন, চরফ্যাশন উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, 8340, বাংলাদেশ",22.1862993,90.7600613
https://www.observerbd.com/news.php?id=256999,2020,17-May,"
Child dies in road accident","A five-year-old boy was killed in a road accident in Sadar upazila of Panchagarh district on Sunday afternoon.Deceased Mahin, was the son of Fazlul Islam in Talma area.Family sources said an easy-bike knocked down Mahin when he was playing beside his house, leaving him criticlly injured.He was declared dead at Panchagarh Sadar Hospital.SIS/LY ","Panchagarh, Bangladesh","পঞ্চগড় জেলা, 5010, বাংলাদেশ",26.32215705,88.5477309406956
https://www.observerbd.com/news.php?id=256968,2020,17-May,Trolley driver killed in road accident in Natore,"Trolley driver killed in road accident in NatoreA trolley driver was killed and another injured as a truck rammed into the vehicle in Baraigram upazila of Natore on Saturday night.Deceased Selim Hossain, 35, was the resident of Maria Dwippara area in the upazila.Banpara highway police station officer in-charge Shafiqul Islam said the accident took place on the Bonpara-Hatikumrul-Dhaka highway in Lathuria area around 10:00 pm, leaving Selim dead on the spot and paddy trader Shariful Islam critically injured.OH/ALM/TF ","NatoreA, Bangladesh","Aroa Natorea, Teapiri, Faaa, Îles du Vent, Polynésie Française, 98704, France",-17.579637,-149.5946056
https://www.observerbd.com/news.php?id=256902,2020,16-May,Motorcyclist dies in Barishal road accident,"Motorcyclist dies in Barishal road accident  A motorcyclist was killed in a road accident at Wazipur upazila in Barishal district on Saturday noon.The deceased was identified as Nasir Sardar, 32.Gaournadi Highway Police Station officer-in-charge Muzahidul Islam said a truck hit a motorcycle on the Dhaka-Barishal highway in Batajor area, leaving three people injured.The injured were taken to Barishal Sher-e-Bangla Medical College Hospital where Nasir succumbed to his injuries. Police seized the truck but its driver escape the arrest.  IHN/GY ","Wazipur, Bangladesh","উজিরপুর, উজিরপুর উপজেলা, বরিশাল জেলা, বরিশাল বিভাগ, 8220, বাংলাদেশ",22.8253817,90.2575311
https://www.observerbd.com/news.php?id=256706,2020,14-May,Two die in Netrakona road accident,"Two die in Netrakona road accident Two people were killed in a road accident at Purbadhala upazila in Netrakona district on Thursday noon.The deceased are Aminul Islam, 45, of Moheshpatti village, and Helal Uddin, 35, of Kaldoar village, in the upazila.Locals said a motorcycle slipped on the road in Agea area at noon, leaving Helal dead on the spot and another injured. Aminul succumbed to his injuries on the way to Mymensingh Medical College Hospital.Purbadhala Police Station officer-in-charge Towhidur Rahman confirmed the matter.MEI/GY ","Purbadhala, Bangladesh","পূর্বধলা, নেত্রকোনা জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",24.941217,90.6115563
https://www.observerbd.com/news.php?id=256406,2020,12-May,UP member killed in road accident,"UP member killed in road accidentA member of a union parishad was killed in a road accident in Kamalnagar upazila of Laxmipur on Tuesday.The Union unit Jubo Dal vice president, deceased Belal Hossain,40, was the member of ward 4 under Char Kadira UP.  He was a resident of Rob Bazar area.Belal's motorcycle hit hard a roadside tree when tried to give side to a bicycle in Farashganj area around 1pm, leaving him critically injured.Belal was declared dead at a Noakhali hospital.Char Kadira UP chairman Mawlana Khaled saifullah confirmed the matter.BH/LY                                                                                                                                                         ","Belal, Bangladesh","Belal Hossain's Crab Hatchery, কয়রা, খুলনা বিভাগ, বাংলাদেশ",22.37110945,89.27591895036846
https://www.observerbd.com/news.php?id=256373,2020,12-May,"
Cloth trader killed in Natore road accident","Cloth trader killed in Natore road accidentA cloth trader was killed and three others were injured when a three-wheeler turned turtle on Boraigram highway in Natore on Tuesday morning.Deceased Akber Ali was the resident of Rahimanpur village under Bagatipara upazila of the district.Witnesses said a Sirajganj-bound three-wheeler turned turtle on the highway after its driver lost control over the steering, leaving one dead on the scene and three others injured.They wounded were admitted to a local hospital.Bonpara Highway Police Station OC Khandaker Shafiqul Islam confirmed the accident news.AH/TF ","Natore, Bangladesh","chakrampur,Natore,Bangladesh, N/A, N502, নাটোর, নাটোর জেলা, রাজশাহী বিভাগ, 6400, বাংলাদেশ",24.4111297,88.9973561
https://www.observerbd.com/news.php?id=255699,2020,05-May,Man dies in Sirajganj road accident,"Man dies in Sirajganj road accident A rickshaw van puller was killed in a road accident in Raiganj upazila of Sirajganj on Tuesday.The deceased was identified as Ismail Hossain, 45, a resident of Purbo Atgharia village in the upazila.Locals said a Dhaka bound truck hit the van in Chandakona area in the morning leaving its driver dead on spot and another injured.Police recovered the body and sent it to hospital morgue for autopsy.AB/GY ","Raiganj, Bangladesh","Raiganj Bazar, Dhaka - Bogra Highway, সিরাজগঞ্জ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, 5481, বাংলাদেশ",24.5065261,89.5272173
https://www.observerbd.com/news.php?id=255596,2020,04-May,Truck driver killed in Kurigram road accident,"Truck driver killed in Kurigram road accidentTwo trucks collided head-on in Rajarhat upazila of Kurigram on Monday morning, leaving one of its driver dead.Deceased Bipul, 32, hailed Matidali area of Bogura district.Witnesses said a fish-laden truck coming from Bogura collided with another one in Tograihat area, leaving Bipul dead on the spot and two others injured.Razarhat Police Station officer in-charge Krshna Kumar Sarkar confirmed the matter.WT/ALM/LY ","Matidali, Bangladesh","Matidali Biman Mor Bus Stop মাটিডালি বিমান মোড় বাস স্টপ, Bogra City Bypass, ঝোপগাড়ি, বগুড়া, বগুড়া জেলা, রাজশাহী বিভাগ, 5800, বাংলাদেশ",24.8892047,89.3602632
https://www.observerbd.com/news.php?id=255509,2020,03-May,Man killed in Bagerhat road accident,"Man killed in Bagerhat road accident A man was killed as a pickup van hit his motorcycle on the Khulna-Mongla highway in Fakirhat upazila of Bagerhat on Sunday afternoon.The deceased was identified as Sunil Shil, 60, a resident of Piljanga village in the upazila.Katakhali Highway Police Station officer-in-charge Rabiul Islam said a pickup van from Mongla hit the motorbike on the highway in the afternoon, leaving its rider Sunil dead on the spot.The body was sent to hospital morgue, he added.However, pickup van driver managed to flee the scene after the accident.MSAT/GY ","Bhola, Bangladesh","ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.33654225,90.84390156623374
https://www.observerbd.com/news.php?id=254978,2020,27-Apr,Man dies in Dumuria road accident,"Man dies in Dumuria road accident A man was killed in a road accident in Dumuria upazila of Khulna on Monday night.The deceased was identified as Abdul Mazed, 60, a resident of Tala Upazila in Satkhira.Locals said a pickup van hit a three wheeler on Maltia crossing at about 8.00 pm, leaving its driver Mazed dead on the spot.Khania Police Station officer-in-charge Aminul Islam Biplob confirmed the matter.SMH/GY ","Dumuria, Bangladesh","ডুমুরিয়া, খুলনা বিভাগ, বাংলাদেশ",22.8163016,89.4117044
